Data_Date,Payer_ID,Payer_Name,Plan_ID,Plan_Name,Channel,Lives,HCPCS_Code,Product_Name,Medical_Policy_Number,Policy_Effective_Date,Coverage_Status,PA_Required,Step_Therapy_Required,Site_of_Care_Restriction,Quantity_Limit,Bulletin_URL,As_Of_Date
2026-08-01,PYR10885,Brightwater Benefit,PLN52885,Brightwater Advantage,Medicare Advantage,1976050,J9345,Onvantra,MP-ONC-1885,2026-01-15,Covered,N,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/brightwater-advantage/mp-onc-1885,2026-08-01
2026-08-01,PYR10886,Redwood Mutual,PLN52886,Redwood PPO,Commercial,1867575,J9345,Onvantra,MP-ONC-1886,2025-10-01,Covered,Y,N,Physician Office,N,https://policies.example/redwood-ppo/mp-onc-1886,2026-08-01
2026-08-01,PYR10887,Copperfield Care,PLN52887,Copperfield Select PPO,Commercial,427757,J9345,Onvantra,MP-ONC-1887,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/copperfield-select-ppo/mp-onc-1887,2026-08-01
2026-08-01,PYR10888,Willow Benefit,PLN52888,Willow POS,Health Exchange,1395938,J9345,Onvantra,MP-ONC-1888,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/willow-pos/mp-onc-1888,2026-08-01
2026-08-01,PYR10889,Lakeside Insurance,PLN52889,Lakeside PPO,Commercial,1197144,J9345,Onvantra,MP-ONC-1889,2025-10-01,Covered,Y,Y,Physician Office; Home Infusion,Y,https://policies.example/lakeside-ppo/mp-onc-1889,2026-08-01
2026-08-01,PYR10890,Quarry Health Plan,PLN52890,Quarry Advantage,Commercial,966797,J9345,Onvantra,MP-ONC-1890,2026-05-01,Covered,Y,Y,Physician Office; Outpatient Hospital,Y,https://policies.example/quarry-advantage/mp-onc-1890,2026-08-01
2026-08-01,PYR10891,Vantage Alliance,PLN52891,Vantage Complete,Commercial,375189,J9345,Onvantra,MP-ONC-1891,2026-03-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/vantage-complete/mp-onc-1891,2026-08-01
2026-08-01,PYR10892,Fairview Alliance,PLN52892,Fairview Complete,Managed Medicaid,141265,J9345,Onvantra,MP-ONC-1892,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/fairview-complete/mp-onc-1892,2026-08-01
2026-08-01,PYR10893,Ridgeline Benefit,PLN52893,Ridgeline Choice HMO,Commercial,1773031,J9345,Onvantra,MP-ONC-1893,2026-05-01,Covered,N,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/ridgeline-choice-hmo/mp-onc-1893,2026-08-01
2026-08-01,PYR10894,Cascade Health,PLN52894,Cascade EPO,Commercial,1400171,J9345,Onvantra,MP-ONC-1894,2025-10-01,Covered,N,Y,Physician Office; Outpatient Hospital,N,https://policies.example/cascade-epo/mp-onc-1894,2026-08-01
2026-08-01,PYR10895,Union Mutual,PLN52895,Union POS,Medicare Advantage,470662,J9345,Onvantra,MP-ONC-1895,2025-11-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/union-pos/mp-onc-1895,2026-08-01
2026-08-01,PYR10896,Riverbend Health Plan,PLN52896,Riverbend PPO,Health Exchange,2545691,J9345,Onvantra,MP-ONC-1896,2025-10-01,Covered,N,N,Physician Office; Outpatient Hospital,N,https://policies.example/riverbend-ppo/mp-onc-1896,2026-08-01
2026-08-01,PYR10897,Keystone Insurance,PLN52897,Keystone POS,Commercial,1235985,J9345,Onvantra,MP-ONC-1897,2026-05-01,Covered,Y,Y,Physician Office,N,https://policies.example/keystone-pos/mp-onc-1897,2026-08-01
2026-08-01,PYR10898,Meridian Health Plan,PLN52898,Meridian Choice HMO,Medicare Advantage,1655414,J9345,Onvantra,MP-ONC-1898,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/meridian-choice-hmo/mp-onc-1898,2026-08-01
2026-08-01,PYR10899,Quarry Care,PLN52899,Quarry Advantage,Commercial,559975,J9345,Onvantra,MP-ONC-1899,2026-03-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/quarry-advantage/mp-onc-1899,2026-08-01
2026-08-01,PYR10900,Pinecrest Insurance,PLN52900,Pinecrest POS,Managed Medicaid,3021359,J9345,Onvantra,MP-ONC-1900,2025-11-01,Covered,N,N,Physician Office; Outpatient Hospital,N,https://policies.example/pinecrest-pos/mp-onc-1900,2026-08-01
2026-08-01,PYR10901,Oakmont Care,PLN52901,Oakmont Advantage,Managed Medicaid,1050322,J9345,Onvantra,MP-ONC-1901,2026-05-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/oakmont-advantage/mp-onc-1901,2026-08-01
2026-08-01,PYR10902,Granite Care,PLN52902,Granite Select PPO,Health Exchange,1928888,J9345,Onvantra,MP-ONC-1902,2025-11-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/granite-select-ppo/mp-onc-1902,2026-08-01
2026-08-01,PYR10903,Monarch Wellness,PLN52903,Monarch EPO,Managed Medicaid,3090448,J9345,Onvantra,MP-ONC-1903,2025-11-01,Covered,N,Y,Physician Office; Home Infusion,Y,https://policies.example/monarch-epo/mp-onc-1903,2026-08-01
2026-08-01,PYR10904,Wayfarer Care,PLN52904,Wayfarer Advantage,Health Exchange,198142,J9345,Onvantra,MP-ONC-1904,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/wayfarer-advantage/mp-onc-1904,2026-08-01
2026-08-01,PYR10905,Copperfield Care,PLN52905,Copperfield POS,Medicare Advantage,1740025,J9345,Onvantra,MP-ONC-1905,2026-05-01,Covered,Y,N,Physician Office,N,https://policies.example/copperfield-pos/mp-onc-1905,2026-08-01
2026-08-01,PYR10906,Foundry Mutual,PLN52906,Foundry Complete,Commercial,1075180,J9345,Onvantra,MP-ONC-1906,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/foundry-complete/mp-onc-1906,2026-08-01
2026-08-01,PYR10907,Prairie Mutual,PLN52907,Prairie Choice HMO,Health Exchange,1689961,J9345,Onvantra,MP-ONC-1907,2026-01-15,Covered,Y,Y,Physician Office,N,https://policies.example/prairie-choice-hmo/mp-onc-1907,2026-08-01
2026-08-01,PYR10908,Northgate Health Plan,PLN52908,Northgate Choice HMO,Health Exchange,3155174,J9345,Onvantra,MP-ONC-1908,2025-10-01,Covered,N,Y,Physician Office; Home Infusion,N,https://policies.example/northgate-choice-hmo/mp-onc-1908,2026-08-01
2026-08-01,PYR10909,Vantage Wellness,PLN52909,Vantage Complete,Commercial,1989626,J9345,Onvantra,MP-ONC-1909,2026-05-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/vantage-complete/mp-onc-1909,2026-08-01
2026-08-01,PYR10910,Riverbend Health Plan,PLN52910,Riverbend Select PPO,Commercial,2257500,J9345,Onvantra,MP-ONC-1910,2025-10-01,Covered,N,N,Physician Office,Y,https://policies.example/riverbend-select-ppo/mp-onc-1910,2026-08-01
2026-08-01,PYR10911,Redwood Health Plan,PLN52911,Redwood Complete,Commercial,761335,J9345,Onvantra,MP-ONC-1911,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/redwood-complete/mp-onc-1911,2026-08-01
2026-08-01,PYR10912,Trailhead Care,PLN52912,Trailhead Advantage,Health Exchange,1308205,J9345,Onvantra,MP-ONC-1912,2026-03-01,Covered,N,N,Physician Office,N,https://policies.example/trailhead-advantage/mp-onc-1912,2026-08-01
2026-08-01,PYR10913,Willow Wellness,PLN52913,Willow Choice HMO,Commercial,853800,J9345,Onvantra,MP-ONC-1913,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/willow-choice-hmo/mp-onc-1913,2026-08-01
2026-08-01,PYR10914,Gateway Wellness,PLN52914,Gateway HMO,Commercial,420183,J9345,Onvantra,MP-ONC-1914,2026-05-01,Covered,Y,N,Physician Office,N,https://policies.example/gateway-hmo/mp-onc-1914,2026-08-01
2026-08-01,PYR10915,Riverbend Benefit,PLN52915,Riverbend Choice HMO,Managed Medicaid,2643932,J9345,Onvantra,MP-ONC-1915,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/riverbend-choice-hmo/mp-onc-1915,2026-08-01
2026-08-01,PYR10916,Ironwood Wellness,PLN52916,Ironwood HMO,Commercial,1371302,J9345,Onvantra,MP-ONC-1916,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/ironwood-hmo/mp-onc-1916,2026-08-01
2026-08-01,PYR10917,Meridian Mutual,PLN52917,Meridian POS,Medicare Advantage,938150,J9345,Onvantra,MP-ONC-1917,2025-10-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/meridian-pos/mp-onc-1917,2026-08-01
2026-08-01,PYR10918,Fairview Mutual,PLN52918,Fairview Select PPO,Managed Medicaid,2110373,J9345,Onvantra,MP-ONC-1918,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/fairview-select-ppo/mp-onc-1918,2026-08-01
2026-08-01,PYR10919,Foundry Mutual,PLN52919,Foundry EPO,Commercial,750391,J9345,Onvantra,MP-ONC-1919,2025-10-01,Covered,Y,Y,Physician Office,N,https://policies.example/foundry-epo/mp-onc-1919,2026-08-01
2026-08-01,PYR10920,Zephyr Alliance,PLN52920,Zephyr Advantage,Managed Medicaid,2701837,J9345,Onvantra,MP-ONC-1920,2026-05-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/zephyr-advantage/mp-onc-1920,2026-08-01
2026-08-01,PYR10921,Northgate Insurance,PLN52921,Northgate POS,Health Exchange,1812250,J9345,Onvantra,MP-ONC-1921,2026-01-15,Covered,Y,N,Physician Office,N,https://policies.example/northgate-pos/mp-onc-1921,2026-08-01
2026-08-01,PYR10922,Ridgeline Insurance,PLN52922,Ridgeline POS,Commercial,1591001,J9345,Onvantra,MP-ONC-1922,2026-05-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/ridgeline-pos/mp-onc-1922,2026-08-01
2026-08-01,PYR10923,Oakmont Benefit,PLN52923,Oakmont EPO,Commercial,1346853,J9345,Onvantra,MP-ONC-1923,2025-11-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/oakmont-epo/mp-onc-1923,2026-08-01
2026-08-01,PYR10924,Gateway Benefit,PLN52924,Gateway POS,Commercial,2277037,J9345,Onvantra,MP-ONC-1924,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/gateway-pos/mp-onc-1924,2026-08-01
2026-08-01,PYR10925,Trailhead Benefit,PLN52925,Trailhead EPO,Medicare Advantage,2656499,J9345,Onvantra,MP-ONC-1925,2025-11-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/trailhead-epo/mp-onc-1925,2026-08-01
2026-08-01,PYR10926,Harborview Health Plan,PLN52926,Harborview POS,Commercial,399866,J9345,Onvantra,MP-ONC-1926,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/harborview-pos/mp-onc-1926,2026-08-01
2026-08-01,PYR10927,Nautilus Alliance,PLN52927,Nautilus Select PPO,Commercial,3041919,J9345,Onvantra,MP-ONC-1927,2026-05-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/nautilus-select-ppo/mp-onc-1927,2026-08-01
2026-08-01,PYR10928,Silverpeak Insurance,PLN52928,Silverpeak Select PPO,Managed Medicaid,1895185,J9345,Onvantra,MP-ONC-1928,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/silverpeak-select-ppo/mp-onc-1928,2026-08-01
2026-08-01,PYR10929,Lantern Mutual,PLN52929,Lantern EPO,Medicare Advantage,1866265,J9345,Onvantra,MP-ONC-1929,2025-10-01,Covered,N,Y,Physician Office; Outpatient Hospital,N,https://policies.example/lantern-epo/mp-onc-1929,2026-08-01
2026-08-01,PYR10930,Keystone Mutual,PLN52930,Keystone HMO,Commercial,2511379,J9345,Onvantra,MP-ONC-1930,2026-03-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/keystone-hmo/mp-onc-1930,2026-08-01
2026-08-01,PYR10931,Everest Alliance,PLN52931,Everest Select PPO,Medicare Advantage,2372794,J9345,Onvantra,MP-ONC-1931,2026-03-01,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/everest-select-ppo/mp-onc-1931,2026-08-01
2026-08-01,PYR10932,Willow Health Plan,PLN52932,Willow POS,Commercial,68830,J9345,Onvantra,MP-ONC-1932,2026-03-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/willow-pos/mp-onc-1932,2026-08-01
2026-08-01,PYR10933,Juniper Mutual,PLN52933,Juniper Complete,Commercial,2703753,J9345,Onvantra,MP-ONC-1933,2026-03-01,Covered,Y,Y,Physician Office,N,https://policies.example/juniper-complete/mp-onc-1933,2026-08-01
2026-08-01,PYR10934,Wayfarer Health Plan,PLN52934,Wayfarer POS,Medicare Advantage,1085631,J9345,Onvantra,MP-ONC-1934,2025-10-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/wayfarer-pos/mp-onc-1934,2026-08-01
2026-08-01,PYR10935,Keystone Mutual,PLN52935,Keystone POS,Commercial,2018726,J9345,Onvantra,MP-ONC-1935,2025-11-01,Covered,Y,N,Physician Office,Y,https://policies.example/keystone-pos/mp-onc-1935,2026-08-01
2026-08-01,PYR10936,Bluegrass Alliance,PLN52936,Bluegrass EPO,Commercial,1052732,J9345,Onvantra,MP-ONC-1936,2026-03-01,Covered,Y,N,Physician Office,N,https://policies.example/bluegrass-epo/mp-onc-1936,2026-08-01
2026-08-01,PYR10937,Lantern Care,PLN52937,Lantern Preferred,Commercial,1788959,J9345,Onvantra,MP-ONC-1937,2026-01-15,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/lantern-preferred/mp-onc-1937,2026-08-01
2026-08-01,PYR10938,Sequoia Mutual,PLN52938,Sequoia Select PPO,Health Exchange,1741413,J9345,Onvantra,MP-ONC-1938,2026-01-15,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/sequoia-select-ppo/mp-onc-1938,2026-08-01
2026-08-01,PYR10939,Fairview Mutual,PLN52939,Fairview Select PPO,Commercial,721315,J9345,Onvantra,MP-ONC-1939,2026-03-01,Covered,N,N,Physician Office,N,https://policies.example/fairview-select-ppo/mp-onc-1939,2026-08-01
2026-08-01,PYR10940,Trailhead Mutual,PLN52940,Trailhead Select PPO,Health Exchange,1822533,J9345,Onvantra,MP-ONC-1940,2025-11-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/trailhead-select-ppo/mp-onc-1940,2026-08-01
2026-08-01,PYR10941,Willow Alliance,PLN52941,Willow EPO,Managed Medicaid,477372,J9345,Onvantra,MP-ONC-1941,2025-10-01,Covered,N,N,Physician Office; Outpatient Hospital,N,https://policies.example/willow-epo/mp-onc-1941,2026-08-01
2026-08-01,PYR10942,Stonegate Wellness,PLN52942,Stonegate Select PPO,Medicare Advantage,1863557,J9345,Onvantra,MP-ONC-1942,2025-10-01,Covered,Y,N,Physician Office,N,https://policies.example/stonegate-select-ppo/mp-onc-1942,2026-08-01
2026-08-01,PYR10943,Keystone Care,PLN52943,Keystone Select PPO,Commercial,1450089,J9345,Onvantra,MP-ONC-1943,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/keystone-select-ppo/mp-onc-1943,2026-08-01
2026-08-01,PYR10944,Meridian Health,PLN52944,Meridian Select PPO,Commercial,2805563,J9345,Onvantra,MP-ONC-1944,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/meridian-select-ppo/mp-onc-1944,2026-08-01
2026-08-01,PYR10945,Keystone Insurance,PLN52945,Keystone Complete,Medicare Advantage,3189717,J9345,Onvantra,MP-ONC-1945,2026-01-15,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/keystone-complete/mp-onc-1945,2026-08-01
2026-08-01,PYR10946,Foundry Wellness,PLN52946,Foundry Choice HMO,Health Exchange,1686309,J9345,Onvantra,MP-ONC-1946,2025-10-01,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/foundry-choice-hmo/mp-onc-1946,2026-08-01
2026-08-01,PYR10947,Meridian Alliance,PLN52947,Meridian Advantage,Health Exchange,597433,J9345,Onvantra,MP-ONC-1947,2025-11-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/meridian-advantage/mp-onc-1947,2026-08-01
2026-08-01,PYR10948,Juniper Alliance,PLN52948,Juniper Complete,Managed Medicaid,1747778,J9345,Onvantra,MP-ONC-1948,2026-01-15,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/juniper-complete/mp-onc-1948,2026-08-01
2026-08-01,PYR10949,Granite Benefit,PLN52949,Granite Complete,Commercial,2559948,J9345,Onvantra,MP-ONC-1949,2026-03-01,Covered,N,Y,Physician Office,N,https://policies.example/granite-complete/mp-onc-1949,2026-08-01
2026-08-01,PYR10950,Quarry Care,PLN52950,Quarry Advantage,Commercial,2561671,J9345,Onvantra,MP-ONC-1950,2026-03-01,Covered,Y,N,Physician Office,N,https://policies.example/quarry-advantage/mp-onc-1950,2026-08-01
2026-08-01,PYR10951,Cedar Insurance,PLN52951,Cedar Preferred,Medicare Advantage,719864,J9345,Onvantra,MP-ONC-1951,2026-05-01,Covered,N,N,Physician Office; Home Infusion,Y,https://policies.example/cedar-preferred/mp-onc-1951,2026-08-01
2026-08-01,PYR10952,Silverpeak Wellness,PLN52952,Silverpeak POS,Commercial,3174370,J9345,Onvantra,MP-ONC-1952,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/silverpeak-pos/mp-onc-1952,2026-08-01
2026-08-01,PYR10953,Pinecrest Benefit,PLN52953,Pinecrest Advantage,Commercial,939324,J9345,Onvantra,MP-ONC-1953,2025-11-01,Covered,Y,Y,Physician Office,Y,https://policies.example/pinecrest-advantage/mp-onc-1953,2026-08-01
2026-08-01,PYR10954,Union Alliance,PLN52954,Union HMO,Health Exchange,1410869,J9345,Onvantra,MP-ONC-1954,2026-03-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/union-hmo/mp-onc-1954,2026-08-01
2026-08-01,PYR10955,Vantage Mutual,PLN52955,Vantage POS,Commercial,1101718,J9345,Onvantra,MP-ONC-1955,2025-10-01,Covered,Y,N,Physician Office,N,https://policies.example/vantage-pos/mp-onc-1955,2026-08-01
2026-08-01,PYR10956,Gateway Wellness,PLN52956,Gateway HMO,Managed Medicaid,1557400,J9345,Onvantra,MP-ONC-1956,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/gateway-hmo/mp-onc-1956,2026-08-01
2026-08-01,PYR10957,Everest Health,PLN52957,Everest Preferred,Commercial,1643000,J9345,Onvantra,MP-ONC-1957,2025-11-01,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/everest-preferred/mp-onc-1957,2026-08-01
2026-08-01,PYR10958,Trailhead Wellness,PLN52958,Trailhead HMO,Medicare Advantage,53539,J9345,Onvantra,MP-ONC-1958,2025-11-01,Covered,N,N,Physician Office; Outpatient Hospital,N,https://policies.example/trailhead-hmo/mp-onc-1958,2026-08-01
2026-08-01,PYR10959,Ridgeline Alliance,PLN52959,Ridgeline EPO,Managed Medicaid,1203635,J9345,Onvantra,MP-ONC-1959,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/ridgeline-epo/mp-onc-1959,2026-08-01
2026-08-01,PYR10960,Northgate Insurance,PLN52960,Northgate Complete,Health Exchange,919732,J9345,Onvantra,MP-ONC-1960,2026-01-15,Covered,N,N,Physician Office; Home Infusion,N,https://policies.example/northgate-complete/mp-onc-1960,2026-08-01
2026-08-01,PYR10961,Beacon Wellness,PLN52961,Beacon POS,Health Exchange,3100856,J9345,Onvantra,MP-ONC-1961,2026-03-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/beacon-pos/mp-onc-1961,2026-08-01
2026-08-01,PYR10962,Everest Health Plan,PLN52962,Everest PPO,Managed Medicaid,1660364,J9345,Onvantra,MP-ONC-1962,2026-03-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/everest-ppo/mp-onc-1962,2026-08-01
2026-08-01,PYR10963,Lantern Care,PLN52963,Lantern Preferred,Health Exchange,1202155,J9345,Onvantra,MP-ONC-1963,2025-11-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/lantern-preferred/mp-onc-1963,2026-08-01
2026-08-01,PYR10964,Foundry Health,PLN52964,Foundry Select PPO,Medicare Advantage,2760733,J9345,Onvantra,MP-ONC-1964,2026-03-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/foundry-select-ppo/mp-onc-1964,2026-08-01
2026-08-01,PYR10965,Copperfield Health Plan,PLN52965,Copperfield POS,Commercial,3153943,J9345,Onvantra,MP-ONC-1965,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/copperfield-pos/mp-onc-1965,2026-08-01
2026-08-01,PYR10966,Riverbend Health Plan,PLN52966,Riverbend Advantage,Medicare Advantage,2864799,J9345,Onvantra,MP-ONC-1966,2026-03-01,Covered,Y,N,Physician Office,N,https://policies.example/riverbend-advantage/mp-onc-1966,2026-08-01
2026-08-01,PYR10967,Stonegate Health,PLN52967,Stonegate HMO,Managed Medicaid,2741707,J9345,Onvantra,MP-ONC-1967,2026-03-01,Covered,Y,Y,Physician Office; Outpatient Hospital,Y,https://policies.example/stonegate-hmo/mp-onc-1967,2026-08-01
2026-08-01,PYR10968,Silverpeak Health,PLN52968,Silverpeak HMO,Commercial,1678648,J9345,Onvantra,MP-ONC-1968,2026-03-01,Covered,N,N,Physician Office; Outpatient Hospital,Y,https://policies.example/silverpeak-hmo/mp-onc-1968,2026-08-01
2026-08-01,PYR10969,Cedar Alliance,PLN52969,Cedar Advantage,Commercial,2667198,J9345,Onvantra,MP-ONC-1969,2025-10-01,Covered,N,N,Physician Office,N,https://policies.example/cedar-advantage/mp-onc-1969,2026-08-01
2026-08-01,PYR10970,Cedar Care,PLN52970,Cedar Complete,Health Exchange,2820117,J9345,Onvantra,MP-ONC-1970,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/cedar-complete/mp-onc-1970,2026-08-01
